order_id,customer_id,book_id,quantity,order_date,TOTAL AMOUNT
2391,251,170,5,2024-09-29,427
2392,889,462,5,2024-07-12,214
2393,996,384,1,16/05/1981,408
2394,170,334,5,2025-12-08,486
2395,882,292,3,2025-07-15,304
2396,190,493,1,2025-08-22,245
2397,828,415,4,2025-01-02,169
2398,60,290,2,2025-12-01,215
2399,688,255,5,2024-08-23,434
2400,212,214,4,2024-09-11,102
2401,645,79,5,2024-07-19,363
2402,726,95,1,2024-11-19,78
2403,594,230,4,2025-03-04,207
2404,786,,1,2025-11-05,169
2405,196,385,5,2025-07-02,201
2406,661,33,5,2024-09-01,487
2407,453,176,4,2025-03-24,440
2408,943,132,4,2024-10-04,229
2409,892,38,4,32-13-2020,247
2410,315,94,2,2025-06-29,338
2411,154,25,4,2025-08-06,161
2412,877,455,1,2024-12-29,423
2413,443,195,3,2024-08-04,358
2414,483,12,1,2024-08-03,420
2415,561,26,1,2025-10-07,321
2416,288,438,4,2025-05-12,374
2417,527,219,2,2024-07-29,432
2418,314,301,4,2025-10-26,125
2419,514,404,5,2025-09-05,132
2420,534,298,2,2024-10-06,230
2421,565,428,3,2025-10-16,145
2422,676,149,2,2024-04-26,414
2423,800,213,2,2025-12-12,70
2424,945,26,1,2024-08-20,220
2425,740,346,4,2025-12-02,413
2426,720,337,3,2024-05-17,183
2427,330,181,3,2026-02-04,210
2428,152,202,5,2026-03-02,293
2429,175,25,5,2024-04-12,113
2430,940,114,3,2026-01-04,155
2431,168,279,4,2025-03-14,498
2432,210,379,4,2025-07-23,241
2433,30,296,4,2024-12-29,433
2434,271,419,5,2026-01-06,472
2435,823,423,2,2025-12-16,306
2436,200,,1,2025-02-24,109
2437,885,438,1,2025-04-17,454
2438,981,104,3,2024-07-11,304
2439,474,15,4,2025-04-17,409
2440,695,75,5,2025-01-27,84
2441,720,132,3,2026-01-20,207
2442,385,453,4,2024-12-08,189
2443,8,81,3,2026-03-25,453
2444,545,236,5,2026-01-21,446
2445,884,87,5,2025-05-22,268
2446,725,408,5,2025-04-10,441
2447,631,382,4,2025-06-30,227
2448,766,14,3,2025-03-29,385
2449,798,3,3,2025-04-04,467
2450,166,157,3,2025-03-17,89
2451,991,131,4,2025-05-20,489
2452,346,80,3,2024-09-15,333
2453,331,32,4,2026-02-02,135
2454,110,220,4,2025-05-11,225
2455,433,96,5,2024-04-07,138
2456,844,416,5,2025-03-17,423
2457,119,331,3,2024-06-29,470
2458,225,406,2,2025-07-03,462
2459,667,38,1,2024-08-29,455
2460,391,117,2,2024-04-26,255
2461,423,486,3,2026-02-01,188
2462,980,5,1,2025-11-01,343
2463,760,25,3,2025-10-21,110
2464,552,315,4,2025-03-15,155
2465,840,102,3,2024-06-08,479
2466,12,346,1,2026-02-14,103
2467,62,211,2,2025-08-23,305
2468,571,143,2,2024-04-29,139
2469,748,500,3,2025-02-13,146
2470,174,66,3,2025-01-31,428
2471,,184,1,2024-12-15,324
2472,427,46,2,2025-06-07,464
2473,503,194,4,2026-01-08,431
2474,594,310,1,2024-11-08,364
2475,985,156,4,2025-02-01,490
2476,19,393,5,2025-01-21,495
2477,55,327,4,2025-06-23,277
2478,200,454,2,2024-05-02,382
2479,328,493,1,2026-01-09,280
2480,801,409,1,2025-12-30,229
2481,278,488,3,2025-07-06,150
2482,81,335,3,2025-06-19,466
2483,530,272,5,2025-09-19,315
2484,683,274,1,2024-05-17,108
2485,993,359,2,2024-11-17,422
2486,471,50,5,2025-02-16,147
2487,837,98,3,2025-11-14,250
2488,615,296,1,2024-04-07,423
2489,735,393,4,2024-07-10,451
2490,103,82,1,2024-08-18,324
2491,302,318,3,2025-10-29,249
2492,812,58,3,2025-10-27,335
2493,904,412,2,2026-01-05,355
2494,64,212,4,2025-05-17,187
2495,683,259,2,2024-04-12,457
2496,736,380,2,2025-04-04,220
2497,822,258,5,2025-08-11,250
2498,170,34,4,2026-02-21,205
2499,912,279,2,2025-05-29,375
2500,905,405,3,2025-11-12,88
2501,840,160,4,2024-06-26,431
2502,635,45,3,2025-04-23,472
2503,175,408,2,2024-12-05,238
2504,336,399,2,2026-03-25,350
2505,1000,15,3,2025-11-12,492
2506,629,316,4,2025-03-31,199
2507,313,480,1,2024-07-22,274
2508,984,223,5,2025-12-25,78
2509,401,83,1,2025-03-19,475
2510,305,233,5,2024-09-23,99
2511,778,,2,2024-08-15,242
2512,35,352,2,2025-11-06,93
2513,292,35,5,2025-09-24,352
2514,159,108,5,2024-03-28,412
2515,240,86,5,2025-11-05,489
2516,57,231,5,2024-08-17,146
2517,708,413,5,2026-01-21,173
2518,121,160,3,2025-03-12,310
2519,12,380,1,2024-11-07,424
2520,378,236,4,2024-08-21,496
2521,334,255,1,2024-07-10,191
2522,568,435,1,2025-09-11,283
2523,,,5,2024-04-02,430
2524,958,190,4,2024-11-23,432
2525,67,336,5,2024-12-04,161
2526,446,24,5,2025-08-19,475
2527,589,426,4,2025-10-08,421
2528,921,381,3,2024-11-25,364
2529,111,76,4,2025-04-26,270
2530,827,123,4,2025-03-23,277
2531,362,132,2,2024-07-07,395
2532,966,346,5,2024-08-27,79
2533,879,293,3,2024-05-20,360
2534,637,223,5,2025-07-03,292
2535,99,339,3,2024-04-19,486
2536,722,85,5,2024-07-27,293
2537,80,132,4,2024-07-08,354
2538,326,375,2,2024-11-25,396
2539,49,329,3,2024-12-17,132
2540,117,418,1,2026-03-21,200
2541,924,124,3,2024-12-20,327
2542,954,10,-3,2024-07-02,199
2543,999999,477,,2025-04-30,100
2544,763,177,4,2024-04-07,108
2545,842,242,4,2024-09-27,376
2546,808,21,1,2025-01-02,175
2547,699,289,1,2026-01-11,434
2548,555,5,3,2024-03-28,384
2549,301,62,3,2025-07-04,265
2550,93,18,4,2026-03-02,182
2551,966,17,1,2024-07-24,266
2552,363,442,3,2024-11-21,372
2553,485,205,2,2025-05-20,158
2554,28,60,4,2024-08-02,303
2555,990,230,4,2026-02-12,94
2556,583,254,2,2024-12-25,431
2557,327,128,4,2025-04-24,98
2558,505,79,4,2025-10-13,444
2559,,73,3,2026-02-26,126
2560,939,323,1,2025-01-12,83
2561,855,48,3,2025-03-12,497
2562,144,494,3,2025-04-15,187
2563,798,486,5,2024-06-28,461
2564,74,131,2,2025-10-04,175
2565,314,85,3,2025-04-10,380
2566,169,394,3,2024-08-17,285
2567,459,140,5,2025-03-10,344
2568,246,194,2,2024-08-01,493
2569,212,355,5,2025-02-28,455
2570,394,319,5,2024-07-10,145
2571,924,357,1,2025-03-28,295
2572,915,42,5,2026-03-05,488
2573,202,60,3,2026-01-04,217
2574,550,352,4,2024-08-24,276
2575,25,22,4,2024-12-15,224
2576,992,123,1,2025-09-22,288
2577,904,199,2,2025-03-26,453
2578,715,489,3,2025-05-31,375
2579,463,483,3,2024-11-04,215
2580,547,497,5,2024-11-27,260
2581,992,107,1,2026-02-19,441
2582,358,124,1,2024-08-25,104
2583,986,62,5,2024-03-29,479
2584,698,310,2,2024-04-22,451
2585,870,53,5,2025-03-17,414
2586,770,276,5,2024-10-17,413
2587,619,470,2,2025-02-07,418
2588,718,488,1,2025-02-20,452
2589,814,212,1,2024-12-27,341
2590,428,237,2,2025-11-19,187
2591,77,183,4,2025-08-08,319
2592,93,158,5,2025-04-17,334
2593,901,442,5,2024-12-05,465
2594,885,262,2,2024-06-29,342
2595,10,487,5,2025-04-13,375
2596,90,204,4,2024-10-24,192
2597,457,291,3,2024-12-29,476
2598,400,179,2,2024-11-10,399
2599,967,,3,2025-11-04,358
2600,632,399,3,2024-07-08,303
2601,53,133,5,2025-06-23,337
2602,794,348,5,2025-06-21,82
2603,414,459,3,2024-07-04,157
2604,835,-1,2,2024-10-01,143
2605,526,439,2,2025-09-04,97
2606,731,402,1,2025-03-17,135
2607,538,376,1,2024-11-23,413
2608,830,465,1,2025-11-11,344
2609,993,184,4,2024-04-23,163
2610,173,58,5,2024-06-12,314
2611,41,184,1,2024-03-29,229
2612,444,398,5,2025-10-22,448
2613,746,360,4,2024-09-04,216
2614,261,151,1,2026-03-12,407
2615,294,394,3,2025-07-13,472
2616,297,471,2,2024-12-05,264
2617,548,402,4,2024-03-27,193
2618,904,,3,2025-05-16,384
2619,368,327,1,2025-06-01,416
2620,23,411,5,2024-10-05,201
2621,727,105,3,2025-02-06,114
2622,353,91,2,2025-02-11,234
2623,659,20,3,2025-12-09,389
2624,512,224,1,2024-04-13,473
2625,815,485,5,2024-10-07,418
2626,180,185,2,2024-08-05,140
2627,691,211,2,2025-11-01,179
2628,135,347,1,2024-04-19,365
2629,904,454,4,2025-12-17,171
2630,282,450,3,2024-05-20,354
2631,321,92,2,2025-02-27,191
2632,610,269,2,2024-04-07,82
2633,218,256,3,2025-08-16,357
2634,164,158,2,2026-02-28,491
2635,299,55,5,2025-02-24,178
2636,800,312,5,2025-03-05,208
2637,947,251,2,2025-09-16,438
2638,363,443,3,2025-02-26,111
2639,221,143,2,2026-01-06,188
2640,439,232,2,2026-01-26,458
2641,947,88,4,2025-07-26,178
2642,653,362,3,2024-11-06,208
2643,963,409,3,2025-12-06,480
2644,484,245,1,2024-10-01,237
2645,178,259,4,2026-01-24,384
2646,327,306,3,2024-07-18,91
2647,92,329,1,2024-12-13,245
2648,821,393,5,2026-03-15,230
2649,437,27,5,2024-06-16,468
2650,400,465,-3,2025-10-11,283
2651,411,274,3,2024-12-16,109
2652,277,39,3,2026-03-23,104
2653,852,396,4,2025-05-06,442
2654,271,239,4,2026-01-09,170
2655,114,325,4,2024-03-30,433
2656,562,43,2,2025-02-06,473
2657,730,79,1,2024-05-17,339
2658,831,154,3,2025-02-13,444
2659,24,,1,2025-04-03,267
2660,613,362,2,2024-09-19,332
2661,368,358,4,2024-06-30,338
2662,266,331,2,2024-10-21,349
2663,949,375,3,2026-01-19,230
2664,834,441,2,2024-10-19,476
2665,150,321,5,2025-03-15,77
2666,717,106,4,2025-05-05,427
2667,466,121,1,2024-10-25,217
2668,318,129,4,2024-08-05,481
2669,733,267,3,2024-11-11,264
2670,316,283,5,2024-12-08,449
2671,332,326,2,2024-08-12,405
2672,519,500,5,2025-07-09,75
2673,15,95,1,2024-03-27,312
2674,305,316,2,2024-05-14,353
2675,773,383,5,2025-05-20,338
2676,755,421,1,2025-11-29,162
2677,443,192,3,2025-10-22,247
2678,556,47,1,2025-11-21,496
2679,417,190,3,2026-01-11,179
2680,454,290,2,2025-10-05,286
2681,802,363,1,2025-06-30,409
2682,789,51,3,2025-06-08,363
2683,830,377,2,2026-02-23,450
2684,566,457,5,2025-02-15,240
2685,999999,489,1,2024-06-28,80
2686,29,200,0,2025-06-23,394
2687,705,90,1,2025-06-03,80
2688,353,74,3,2025-02-16,387
2689,106,463,4,2025-01-06,116
2690,800,107,1,2025-02-12,416
2691,64,156,3,2025-09-22,498
2692,993,183,2,2026-03-03,298
2693,486,375,1,2024-09-09,115
2694,595,274,4,2024-07-19,438
2695,62,35,1,2024-07-22,191
2696,836,402,4,2025-11-20,147
2697,667,74,4,2025-03-12,306
2698,753,336,1,2025-05-27,96
2699,337,260,2,2025-11-28,477
2700,983,222,4,2025-05-10,236
2701,596,73,2,2025-09-01,272
2702,194,6,1,2024-05-28,462
2703,937,310,3,2024-09-06,397
2704,827,125,3,2024-10-08,74
2705,896,14,2,2025-06-23,216
2706,877,358,5,2025-04-06,325
2707,889,454,5,2025-10-09,386
2708,350,109,5,2025-06-21,99
2709,850,420,2,2024-08-17,194
2710,388,400,3,2025-08-09,364
2711,884,294,5,2001-02-12,290
2712,726,83,3,2024-09-26,267
2713,594,110,4,2025-05-06,97
2714,210,256,2,2026-01-13,448
2715,556,189,3,2024-08-29,455
2716,43,440,4,2026-01-18,286
2717,869,112,2,2024-09-21,147
2718,485,439,3,2024-04-25,347
2719,154,76,2,2024-09-23,312
2720,301,344,1,2025-05-24,150
2721,124,284,4,2025-05-17,149
2722,926,318,3,2025-02-19,115
2723,933,,3,2025-10-29,291
2724,331,258,1,2024-05-27,449
2725,201,417,3,2025-10-24,99
2726,505,32,4,2025-08-30,100
2727,404,212,2,2024-08-25,123
2728,85,,4,2025-12-08,117
2729,909,464,,2024-11-30,366
2730,492,458,5,2025-12-25,274
2731,851,248,2,2025-02-08,399
2732,285,332,3,2025-11-23,410
2733,103,244,1,2025-08-21,269
2734,694,439,1,2025-01-23,251
2735,70,20,3,2025-01-07,186
2736,509,102,1,2024-06-15,308
2737,824,283,1,2024-04-02,237
2738,597,350,2,2024-09-08,456
2739,778,487,1,2024-06-12,272
2740,930,422,4,2026-01-20,436
2741,48,368,4,2025-11-24,296
2742,786,257,5,2026-01-07,174
2743,369,114,5,2025-01-07,255
2744,689,20,3,2024-09-23,483
2745,488,12,5,2024-09-24,277
2746,44,350,4,2024-10-29,333
2747,296,242,2,2024-07-14,296
2748,854,,2,2025-10-05,286
2749,23,4,3,2024-12-31,122
2750,117,422,4,2024-06-27,378
2751,665,68,1,2024-06-20,350
2752,35,293,3,2025-03-08,419
2753,999999,273,5,2025-03-03,375
2754,283,168,3,2025-01-30,73
2755,689,440,5,2024-09-29,72
2756,123,434,5,2026-01-22,85
2757,623,140,1,2025-07-13,311
2758,221,103,4,2024-10-30,130
2759,889,206,-3,2024-04-17,380
2760,954,319,1,2025-09-07,377
2761,705,497,1,2025-11-25,402
2762,983,58,5,2025-07-15,164
2763,193,233,3,2025-10-01,430
2764,106,153,3,2024-07-02,387
2765,294,209,4,2024-04-15,138
2766,557,254,,2025-02-10,402
2767,958,192,2,2025-12-01,239
2768,691,184,2,2025-01-22,421
2769,442,499,5,2025-03-02,419
2770,454,494,1,2025-07-02,291
2771,330,375,4,2025-02-18,360
2772,210,391,4,2026-01-26,163
2773,521,205,1,2026-01-11,197
2774,956,173,5,2025-04-03,185
2775,246,418,5,32-13-2020,142
2776,647,89,5,2025-12-21,262
2777,613,137,1,2026-03-21,236
2778,285,251,4,2025-04-08,290
2779,659,237,2,2024-03-29,393
2780,156,262,3,2025-03-11,89
2781,964,306,1,2025-01-16,211
2782,515,213,1,2025-06-24,194
2783,857,452,5,,178
2784,301,269,4,2026-02-19,224
2785,266,314,1,2026-02-16,396
2786,36,64,5,2026-01-13,105
2787,854,258,2,2025-08-30,354
2788,21,59,4,2025-07-12,205
2789,895,256,4,2025-12-27,159
2790,482,146,5,2025-08-31,179
2791,727,494,4,2024-10-20,317
2792,98,454,4,2025-07-31,319
2793,339,221,3,2025-06-19,84
2794,918,242,2,2024-06-25,290
2795,206,325,5,2026-02-01,292
2796,772,324,2,2025-09-17,89
2797,111,394,3,2025-04-13,424
2798,839,219,3,2025-09-18,330
2799,795,128,1,2024-08-17,313
2800,759,33,4,2025-08-01,416
2801,421,432,5,2024-10-29,245
2802,930,380,3,2025-03-09,231
2803,965,151,4,2024-06-03,350
2804,254,242,5,2024-10-07,418
2805,761,455,4,2024-06-19,456
2806,573,484,4,2026-02-20,223
2807,328,60,4,2024-04-12,70
2808,894,285,3,2026-02-24,244
2809,67,394,5,2025-05-19,84
2810,380,483,2,2026-02-25,379
2811,312,348,1,2024-06-30,99
2812,269,484,1,2024-06-14,81
2813,895,94,2,2024-09-12,313
2814,668,380,1,2024-11-15,290
2815,314,334,5,2024-12-30,290
2816,234,350,5,2024-07-25,372
2817,311,499,1,2025-04-27,393
2818,735,184,2,2026-02-22,475
2819,836,80,3,2025-01-14,351
2820,984,454,2,2024-08-24,250
2821,262,388,3,2025-08-08,445
2822,160,444,1,2024-09-19,199
2823,773,463,3,2025-11-04,268
2824,310,217,2,2024-08-03,436
2825,465,144,3,2025-03-02,190
2826,720,85,2,2024-07-14,293
2827,748,192,2,2024-04-05,351
2828,273,97,1,2025-05-27,134
2829,94,365,3,2025-09-09,147
2830,111,60,1,2024-10-20,393
2831,747,227,1,2025-01-03,273
2832,85,89,5,2025-11-14,470
2833,469,416,3,2025-02-22,196
2834,523,428,3,2024-08-15,473
2835,435,484,2,2025-01-24,313
2836,684,110,3,2025-10-03,467
2837,841,387,3,2024-12-17,238
2838,137,132,2,2024-05-24,162
2839,791,144,1,2024-05-10,459
2840,993,50,4,2024-07-20,364
2841,773,25,5,2025-09-09,118
2842,319,241,1,2025-03-26,298
2843,445,322,1,2026-02-08,254
2844,120,407,1,2025-04-01,96
2845,163,-1,2,2025-08-10,262
2846,485,125,2,2025-02-17,356
2847,,58,3,2025-03-29,318
2848,404,397,4,2026-02-14,264
2849,40,116,1,2026-03-18,111
2850,962,344,,2025-05-08,479
2851,285,281,1,2026-02-26,472
2852,988,390,1,2025-06-16,348
2853,297,97,1,2024-06-24,427
2854,229,11,3,2025-01-14,229
2855,182,240,1,2025-02-11,172
2856,864,206,5,2024-06-19,392
2857,779,385,1,2025-01-23,326
2858,181,105,4,2025-07-20,289
2859,861,461,2,2024-05-14,261
2860,784,300,3,2026-03-07,304
2861,105,55,5,2026-01-16,90
2862,213,244,4,,316
2863,597,60,3,2026-01-18,200
2864,383,149,4,2025-08-26,453
2865,729,427,3,2025-10-27,386
2866,265,389,1,2025-10-15,484
2867,600,64,1,2025-10-08,331
2868,693,211,1,2025-04-18,182
2869,638,297,2,2024-12-23,420
2870,331,280,1,2025-04-21,314
2871,293,11,4,2025-10-30,400
2872,584,274,1,2024-09-11,410
2873,551,395,1,2024-12-07,93
2874,493,465,1,2024-12-31,417
2875,509,57,5,2024-04-13,203
2876,375,114,3,2026-02-10,259
2877,339,14,1,2025-10-21,225
2878,153,7,1,2025-01-08,78
2879,642,283,5,2024-09-27,73
2880,644,459,1,2025-03-28,453
2881,489,476,1,2024-10-03,129
2882,905,326,3,2024-08-25,240
2883,486,283,4,2024-04-10,356
2884,933,157,1,2024-10-13,399
2885,294,223,,2025-01-10,239
2886,790,275,2,2025-09-19,497
2887,266,391,3,2024-09-30,171
2888,209,250,3,2025-08-02,457
2889,124,173,2,2025-05-03,167
2890,104,107,3,2024-09-09,92
2891,524,251,5,28/06/1993,203
2892,252,147,3,2024-04-23,102
2893,676,435,2,2025-09-07,184
2894,132,199,5,2025-06-12,483
2895,712,278,5,2024-05-20,74
2896,182,145,5,2024-06-18,354
2897,999999,469,5,2025-10-30,361
2898,657,450,2,2026-01-22,172
2899,850,190,5,2025-10-27,491
2900,378,328,2,2025-11-15,131
2901,644,362,2,2024-03-26,365
2902,869,82,3,2025-07-21,181
2903,215,131,5,2024-06-29,174
2904,620,409,4,2024-07-22,263
2905,353,146,1,2025-09-17,110
2906,154,,5,,365
2907,163,60,5,2026-02-01,467
2908,844,466,4,2024-05-28,130
2909,217,102,2,2024-06-19,400
2910,279,392,4,2025-07-08,364
2911,828,169,2,2025-09-13,205
2912,835,32,3,2025-11-19,468
2913,106,220,2,2025-04-14,146
2914,568,222,3,2025-10-06,128
2915,258,459,4,,392
2916,129,321,5,2026-03-17,178
2917,211,271,3,2025-09-11,444
2918,852,105,2,2025-08-05,105
2919,974,111,5,2024-12-24,284
2920,466,425,2,2025-01-05,434
2921,575,40,2,2024-05-27,375
2922,574,325,2,2025-01-18,324
2923,453,116,1,2026-03-10,243
2924,773,102,5,2025-11-05,117
2925,612,449,2,2025-02-11,282
2926,682,138,1,2024-11-15,487
2927,51,219,5,2025-11-05,305
2928,66,428,4,2024-08-07,198
2929,413,479,4,2025-09-27,474
2930,693,400,1,2025-08-07,436
2931,239,426,3,2024-03-30,183
2932,50,3,1,2025-03-05,75
2933,990,81,4,2026-03-25,135
2934,406,346,3,2024-08-30,253
2935,663,329,1,2025-07-20,100
2936,142,301,1,2024-11-09,157
2937,689,44,1,2024-09-21,424
2938,253,420,1,2024-04-19,117
2939,445,438,4,2025-07-21,414
2940,336,335,3,2025-04-04,477
2941,871,375,1,2025-11-24,155
2942,749,16,4,2025-02-16,292
2943,741,234,5,2024-10-12,489
2944,765,193,3,2025-04-05,167
2945,295,238,4,2024-06-16,441
2946,779,488,1,2025-08-10,89
2947,598,443,1,2024-12-03,150
2948,446,276,4,2025-08-15,480
2949,4,88,5,2025-08-28,430
2950,521,339,5,2025-04-09,331
2951,754,349,4,2026-03-10,82
2952,264,47,4,2025-06-14,479
2953,619,,2,2024-11-04,331
2954,413,113,5,2024-09-07,220
2955,155,134,3,2024-04-22,307
2956,23,277,4,2026-01-14,129
2957,439,48,1,2024-10-07,380
2958,988,385,4,2024-04-15,304
2959,797,483,2,2025-07-03,77
2960,375,47,5,2025-07-27,140
2961,299,386,3,2025-07-21,264
2962,578,412,3,2024-05-28,358
2963,689,420,1,2025-06-08,318
2964,995,293,3,2025-09-19,329
2965,702,296,5,2025-03-23,487
2966,383,335,3,2025-01-19,384
2967,101,163,3,2025-02-22,127
2968,610,347,1,2024-04-01,368
2969,870,34,4,2024-10-23,180
2970,550,482,4,2024-11-15,309
2971,63,5,1,2026-01-08,243
2972,926,397,4,2024-12-07,490
2973,967,150,1,2025-08-18,162
2974,158,484,3,2025-01-22,411
2975,271,315,1,2025-01-17,413
2976,850,344,1,2025-07-11,241
2977,448,376,3,2026-03-23,168
2978,776,469,5,2024-09-18,108
2979,79,292,3,2025-04-13,314
2980,300,302,5,2025-04-16,411
2981,429,251,5,2025-12-13,117
2982,165,8,3,2025-07-26,243
2983,355,114,2,2025-02-23,262
2984,380,81,4,2026-01-04,184
2985,223,452,3,2026-01-28,280
2986,383,289,3,2025-09-01,152
2987,933,247,2,2025-03-05,207
2988,887,90,5,2025-08-13,195
2989,51,413,3,2024-12-14,229
2990,763,127,2,2024-12-16,186
2991,459,148,4,2024-06-16,264
2992,752,165,3,2025-01-11,234
2993,741,423,3,2025-11-28,246
2994,400,355,1,2024-09-13,473
2995,132,389,2,2025-03-27,412
2996,519,218,1,2024-06-25,361
2997,189,459,5,2025-10-11,486
2998,168,321,3,2024-04-05,229
2999,92,17,3,2025-05-22,77
3000,550,201,3,2024-12-06,385
3001,608,303,1,2025-12-12,159
3002,46,132,1,2025-06-17,231
3003,72,42,3,2024-05-14,362
3004,317,81,2,2024-05-29,379
3005,553,459,3,2025-03-25,119
3006,909,36,2,2025-12-10,284
3007,178,435,4,2025-07-30,491
3008,44,2,2,2025-04-05,394
3009,107,244,4,2025-02-26,278
3010,440,401,4,2024-04-28,239
3011,692,370,2,2025-05-03,247
3012,55,336,3,2025-10-26,224
3013,933,114,2,2026-01-08,420
3014,637,34,1,2026-03-09,371
3015,593,300,5,2025-03-20,334
3016,885,38,1,,250
3017,239,79,5,2024-04-03,310
3018,299,96,1,2025-02-20,376
3019,879,160,2,2025-01-19,202
3020,593,407,3,2024-10-07,346
3021,649,464,3,2025-02-26,91
3022,317,319,2,2025-08-12,206
3023,889,254,4,2025-02-03,359
3024,685,191,4,2024-06-21,121
3025,344,391,1,2024-09-24,140
3026,245,293,5,2025-07-10,360
3027,647,193,5,2025-11-09,448
3028,681,-1,2,2025-05-11,431
3029,274,293,4,2024-06-12,290
3030,669,319,2,2024-05-30,313
3031,212,160,2,2025-01-16,71
3032,975,378,1,2025-07-11,332
3033,673,383,2,2024-12-26,466
3034,558,330,1,2024-11-03,157
3035,633,404,1,2025-05-31,262
3036,159,453,1,2026-03-06,111
3037,748,220,1,2025-06-17,307
3038,259,,5,2024-11-01,459
3039,869,364,5,2024-08-29,116
3040,791,296,2,2024-05-20,151
3041,7,220,4,2024-04-10,164
3042,257,379,1,2025-07-16,185
3043,814,295,1,2024-09-03,317
3044,501,489,5,,128
3045,779,305,4,2024-10-02,101
3046,394,41,4,2026-03-05,176
3047,828,72,1,2025-03-04,188
3048,895,44,3,2025-04-12,187
3049,732,292,5,2025-06-28,225
3050,150,249,4,2025-02-06,206
3051,800,369,3,2026-03-25,169
3052,10,434,4,2024-11-30,191
3053,176,285,4,2024-04-17,276
3054,690,459,5,2026-01-18,223
3055,453,84,2,2024-08-02,347
3056,177,263,1,2024-05-18,86
3057,911,324,5,2025-04-02,114
3058,676,302,2,2024-04-04,107
3059,257,367,4,2025-12-11,355
3060,573,72,2,2024-12-07,400
3061,344,381,2,2025-10-18,472
3062,236,313,2,2025-01-30,124
3063,719,76,5,2025-01-24,217
3064,878,303,1,2025-07-26,221
3065,158,233,4,2025-06-12,235
3066,282,109,2,2025-03-31,164
3067,760,226,2,2024-08-14,140
3068,173,341,5,2025-11-19,267
3069,483,106,3,2025-04-08,314
3070,440,300,4,2026-01-08,380
3071,368,424,3,2026-03-22,385
3072,396,498,5,2026-01-06,274
3073,443,38,,2025-01-16,346
3074,414,154,2,2025-11-06,460
3075,228,227,2,2025-08-07,379
3076,105,325,2,2025-02-27,148
3077,135,19,3,2024-07-05,315
3078,767,224,3,2025-01-17,495
3079,622,63,4,2026-02-21,183
3080,336,125,4,2025-12-28,75
3081,458,266,5,2025-02-05,311
3082,144,234,4,2024-06-14,300
3083,600,295,2,2025-05-22,304
3084,86,439,5,2025-01-18,99
3085,614,459,4,2024-08-26,301
3086,,72,1,2024-09-08,432
3087,971,380,2,2025-02-17,81
3088,770,360,5,,166
3089,645,284,3,2024-07-05,390
3090,167,498,2,2025-02-25,270
3091,89,104,3,2026-03-08,352
3092,584,244,3,2024-09-25,157
3093,112,285,1,2025-06-12,91
3094,694,485,5,2024-06-24,87
3095,56,93,5,2025-06-25,453
3096,679,289,5,2025-03-04,246
3097,240,345,2,2024-08-16,312
3098,710,110,3,2025-04-29,243
3099,483,204,4,2025-01-15,155
3100,85,468,3,2025-02-03,270
3101,888,272,2,2025-11-25,249
3102,51,334,5,2025-12-17,321
3103,885,231,3,2024-08-14,139
3104,35,290,2,2025-02-04,316
3105,68,421,2,2025-09-03,389
3106,477,254,1,2026-01-10,177
3107,124,193,2,2024-10-18,178
3108,944,465,4,2025-08-12,263
3109,102,58,2,2024-05-04,381
3110,660,332,5,2025-07-08,227
3111,515,376,5,2024-06-06,469
3112,861,35,2,2025-04-01,76
3113,745,475,4,2025-07-08,163
3114,442,390,4,2025-02-11,313
3115,309,461,2,2024-04-08,191
3116,454,272,4,2026-03-03,378
3117,861,134,2,2025-01-31,150
3118,87,347,2,2025-04-01,380
3119,119,264,3,2025-03-13,178
3120,185,17,3,2025-06-16,195
3121,285,262,5,2025-07-15,260
3122,140,262,5,2024-04-22,145
3123,18,44,5,,112
3124,253,139,3,2025-01-05,296
3125,742,417,1,,349
3126,438,345,,2024-04-12,496
3127,137,346,4,2024-11-02,225
3128,249,131,2,2024-12-17,383
3129,219,109,4,2025-08-10,305
3130,667,97,1,2025-02-27,141
3131,864,311,2,2024-07-11,280
3132,712,255,2,2024-05-19,99
3133,569,342,2,2025-06-20,170
3134,567,493,3,2025-12-02,79
3135,872,437,2,2024-04-24,119
3136,260,296,2,2024-09-14,215
3137,649,190,5,2025-05-02,254
3138,14,179,2,2024-09-08,98
3139,140,474,1,2024-06-25,393
3140,194,310,5,2024-07-03,465
3141,222,249,4,2025-10-26,236
3142,,1,4,2025-05-09,400
3143,733,247,3,2025-03-21,484
3144,297,11,1,2026-01-09,388
3145,937,103,2,2025-06-01,271
3146,401,325,1,2025-01-31,495
3147,43,454,1,2024-04-17,328
3148,948,298,4,,486
3149,491,386,4,,146
3150,157,114,1,2025-09-23,358
3151,109,310,3,2025-05-11,141
3152,515,263,3,2025-12-19,278
3153,307,326,4,2025-04-09,191
3154,284,249,5,2025-07-11,428
3155,122,244,4,32-13-2020,219
3156,174,393,3,2025-01-19,371
3157,810,134,1,2026-03-15,99
3158,238,191,5,2025-07-13,480
3159,8,458,3,2024-05-21,300
3160,140,-1,3,2025-06-05,360
3161,838,460,1,2025-10-02,389
3162,374,333,3,2025-11-28,325
3163,4,25,3,2024-03-28,300
3164,545,498,3,2025-05-15,234
3165,708,272,3,2024-10-29,336
3166,12,328,1,2025-06-12,313
3167,324,16,1,2024-06-20,293
3168,83,446,4,2025-02-14,282
3169,435,186,1,2025-06-14,211
3170,914,138,3,2025-11-01,285
